StudyHours,Attendance,PreviousScore,AssignmentScore,SleepHours,FinalScore
5.9,67.2,78.0,57.2,9.0,68.0
6.2,84.9,53.8,62.5,4.4,61.3
2.9,95.9,53.2,59.7,6.2,62.5
7.8,86.7,54.3,64.2,8.4,78.7
6.8,89.1,66.3,54.6,6.6,73.5
3.9,71.8,64.8,61.5,8.9,62.3
2.1,58.8,53.7,55.4,5.2,54.2
5.2,95.9,72.0,65.2,5.7,71.6
4.5,100.0,100.0,74.9,6.4,84.7
5.7,96.5,60.4,62.0,7.5,74.2
4.7,74.0,61.5,67.1,6.7,67.1
1.1,64.1,76.4,72.1,6.4,59.3
4.6,65.2,59.6,50.7,8.7,60.4
4.8,57.8,78.0,52.1,8.8,70.3
6.9,76.7,57.2,52.2,6.5,66.2
4.0,97.3,95.5,78.1,4.9,87.2
9.2,76.3,73.2,67.9,4.4,78.4
1.3,81.6,58.7,56.8,7.3,56.7
8.4,94.5,59.2,55.2,7.8,75.8
5.0,73.2,60.3,65.3,7.1,62.9
7.4,100.0,88.6,79.9,6.9,92.5
5.7,100.0,49.0,60.4,6.0,64.0
8.0,76.4,58.0,42.2,7.8,60.8
4.6,71.1,59.6,36.2,9.0,55.0
3.1,86.4,67.8,52.4,4.3,60.6
8.6,73.8,63.9,54.8,6.9,67.3
5.3,64.1,45.6,50.7,5.8,49.2
6.0,93.4,62.0,43.7,5.2,75.9
8.2,92.6,66.5,77.5,5.6,76.7
3.2,79.9,58.6,58.6,7.5,57.9
6.8,62.8,78.3,74.6,7.5,75.2
4.2,63.2,81.8,58.7,8.8,70.8
5.2,79.3,66.8,65.6,7.0,66.2
5.7,72.0,71.5,63.0,4.9,68.1
2.2,73.9,35.6,49.6,6.7,38.5
3.8,90.3,61.7,59.6,5.3,67.5
8.5,86.8,83.1,76.2,5.6,89.4
7.4,94.5,61.6,71.3,7.7,73.7
5.4,66.1,56.9,47.6,7.2,62.5
6.0,73.9,100.0,80.4,7.7,86.9
4.9,87.1,95.3,64.1,6.6,76.5
8.5,83.4,75.0,72.7,7.9,85.8
5.1,96.4,85.1,91.5,6.5,96.3
6.0,83.0,34.6,34.8,8.3,42.6
8.0,100.0,56.2,60.2,7.4,69.2
3.8,84.5,61.0,66.7,6.8,67.9
8.9,90.7,64.5,63.4,7.3,77.5
2.1,74.1,60.7,58.2,7.0,58.7
9.1,78.2,30.0,37.9,8.9,53.3
4.7,88.9,73.8,64.4,7.3,74.5
5.0,97.4,76.2,70.6,7.0,86.6
1.3,86.8,92.0,77.6,6.7,70.6
4.5,77.0,56.2,45.7,8.0,63.1
3.2,94.5,54.9,58.3,7.8,64.0
4.2,51.7,30.0,47.0,6.7,32.4
5.2,60.9,63.6,51.9,5.6,62.3
7.6,86.2,81.5,61.5,5.9,82.7
6.0,78.2,58.8,55.7,6.8,65.6
6.2,85.3,100.0,75.6,8.6,95.2
3.1,78.8,64.2,49.3,6.7,57.1
3.6,84.9,70.2,65.9,6.3,68.1
9.5,68.2,47.6,42.5,4.9,62.8
3.9,84.8,72.3,61.0,8.8,74.2
9.1,89.9,38.3,49.8,7.7,58.3
5.0,92.6,78.4,59.0,8.0,82.7
5.5,100.0,78.9,59.5,8.2,75.0
7.9,80.9,88.4,79.2,6.8,94.2
8.3,81.3,52.7,38.9,7.1,65.3
5.3,59.7,70.4,50.8,8.8,60.2
4.6,71.6,76.5,50.6,7.2,70.2
5.4,75.7,74.6,61.1,7.7,68.7
6.2,90.6,55.0,61.3,8.0,73.8
7.5,70.7,32.1,41.2,7.8,48.9
5.5,87.6,73.2,86.3,6.8,73.6
6.9,78.0,65.7,69.3,7.0,81.3
9.1,75.9,59.5,49.3,7.9,73.4
6.3,81.0,79.5,59.4,7.9,82.4
6.2,73.3,67.3,82.0,8.4,73.2
2.2,72.9,48.2,58.2,7.7,42.2
0.5,57.5,39.0,45.5,7.7,43.1
6.4,75.0,51.1,52.5,6.5,60.8
5.3,72.2,100.0,80.2,6.3,89.8
4.4,71.8,78.8,54.4,7.9,73.1
6.0,83.0,70.8,65.9,6.3,72.4
5.4,85.9,65.3,63.0,7.0,71.3
8.0,80.8,64.3,53.3,8.7,82.0
5.7,89.9,85.5,70.2,8.5,84.7
3.9,84.9,60.6,71.7,7.4,70.8
7.7,74.5,76.7,64.8,6.6,70.6
5.0,72.4,62.8,74.2,6.9,73.1
6.7,81.8,97.1,64.9,8.0,82.8
4.4,84.9,79.1,65.6,7.0,79.3
4.1,94.8,86.7,64.0,6.3,80.3
5.7,92.3,59.2,51.0,8.5,67.5
5.5,71.5,83.9,62.4,7.2,76.2
6.6,76.8,63.3,61.5,6.3,68.4
4.9,86.1,69.7,67.0,7.6,69.1
1.5,90.8,92.5,73.1,8.2,77.0
4.5,89.3,52.4,38.3,5.8,65.0
7.2,77.2,71.0,75.2,6.8,84.7
4.8,63.0,74.6,59.5,6.7,63.5
5.0,66.0,75.8,54.3,7.5,69.9
7.7,81.3,61.2,61.2,7.8,74.2
3.9,82.1,99.3,81.8,6.3,85.3
2.1,64.8,48.6,45.3,5.2,38.8
5.1,78.5,89.9,75.3,8.2,86.1
4.4,85.6,86.2,64.6,5.7,80.6
3.4,64.2,96.5,80.2,7.3,76.6
5.1,91.3,44.2,44.2,6.8,64.4
6.6,73.5,55.0,48.8,7.2,69.5
5.5,93.1,90.4,83.2,9.0,93.6
6.2,71.6,39.8,54.4,10.0,52.6
9.5,65.7,43.9,58.3,5.0,65.3
4.7,72.5,60.7,65.0,8.2,66.6
6.1,76.9,70.9,60.6,6.8,74.5
4.4,73.3,91.9,61.5,8.3,86.0
3.6,75.4,65.2,71.0,8.1,65.8
4.2,82.0,58.9,68.9,8.7,75.7
4.4,75.9,72.7,58.6,7.3,70.3
6.3,77.2,75.0,72.9,5.9,75.6
10.7,57.5,74.6,57.7,8.1,93.5
3.9,82.7,65.3,73.6,7.1,72.3
4.6,76.9,38.7,41.4,6.7,45.9
5.4,97.3,54.2,75.0,6.4,70.0
6.4,66.7,89.3,77.1,8.2,88.2
6.1,56.3,70.8,72.4,8.9,72.4
8.3,85.4,63.2,57.4,5.6,74.5
0.5,82.2,84.8,75.4,7.7,66.3
0.5,65.9,51.0,41.8,6.6,33.4
4.4,59.6,64.6,62.2,5.2,60.6
7.9,96.4,70.1,74.8,7.2,85.0
2.1,95.0,61.4,81.7,6.0,67.7
0.5,48.2,69.5,59.1,5.1,46.6
6.8,72.5,65.2,64.8,6.1,64.7
6.0,98.0,47.0,51.6,5.8,57.1
3.1,72.3,70.7,66.3,6.2,69.0
3.3,72.1,48.1,46.4,5.4,45.1
3.4,74.6,70.5,63.4,6.5,63.0
5.7,64.5,88.6,71.3,6.1,77.8
4.1,57.5,63.8,51.6,7.5,55.4
6.6,90.6,50.4,55.9,7.7,63.0
0.5,55.9,66.1,52.3,7.3,45.7
3.6,81.0,55.5,52.7,6.7,63.4
3.0,88.6,76.9,78.1,6.7,76.7
4.9,60.6,65.8,57.7,6.0,67.5
4.3,66.9,93.6,76.0,6.0,86.0
7.3,92.6,85.4,63.5,7.8,76.6
1.4,84.4,65.7,65.6,4.9,59.9
5.6,70.6,78.7,70.2,6.9,73.3
6.7,92.4,62.1,59.1,6.6,77.1
9.6,92.5,68.5,82.5,7.7,86.3
4.4,81.2,62.6,41.4,5.3,53.6
6.2,67.2,79.5,71.8,7.0,71.2
1.5,73.0,89.5,78.2,7.4,72.0
0.5,81.4,80.0,73.7,4.7,68.2
7.4,75.7,81.8,70.3,5.7,83.1
5.5,89.3,81.8,76.7,6.9,77.1
8.1,59.6,76.3,68.8,7.6,89.1
2.5,60.1,50.9,42.2,7.2,48.6
6.6,80.2,93.5,78.9,7.7,94.0
9.6,72.1,95.1,73.9,5.7,100.0
6.4,70.5,64.5,49.3,5.1,56.7
6.1,56.8,62.4,59.3,7.1,60.0
5.5,78.2,77.2,62.5,5.5,76.8
2.0,77.4,76.3,54.3,6.0,58.2
8.5,85.8,65.0,57.9,8.1,76.8
4.2,78.8,49.2,45.4,7.2,53.5
6.6,76.4,72.6,72.3,6.3,70.9
2.1,92.1,76.3,71.2,6.2,67.9
2.9,62.3,78.9,75.0,7.7,73.4
8.7,84.4,73.2,61.0,7.3,85.5
4.7,57.9,63.9,61.6,5.5,65.4
8.7,67.9,82.9,90.3,4.7,92.8
5.3,63.4,69.0,61.6,9.3,71.1
1.4,87.4,61.0,67.3,5.5,59.2
7.5,77.2,65.3,65.8,7.6,76.5
4.2,77.8,41.8,36.1,8.8,46.5
7.0,64.7,65.3,61.8,7.2,65.5
5.6,74.4,78.3,69.1,6.3,72.5
2.1,68.8,73.1,60.3,5.3,58.2
5.9,82.6,90.8,68.5,5.3,79.9
10.3,66.1,64.1,62.3,7.5,80.7
6.6,94.0,75.3,62.1,8.7,82.2
5.4,57.9,79.9,80.5,6.5,77.0
7.9,68.3,100.0,78.0,6.3,94.6
6.0,98.1,70.2,58.3,7.8,81.7
6.0,72.8,52.3,47.9,6.2,58.4
3.1,62.2,80.7,62.7,7.3,71.7
6.0,80.6,96.0,97.2,7.1,96.5
7.8,72.3,63.2,50.8,6.5,74.4
3.7,68.0,80.6,65.4,7.0,77.5
8.6,64.8,86.4,64.4,9.1,89.6
5.3,100.0,83.3,79.8,7.7,86.9
3.5,75.0,69.9,58.0,8.3,65.9
7.7,54.9,57.5,41.2,5.9,57.7
4.9,95.9,66.8,64.2,8.3,71.1
7.2,85.3,74.9,65.1,7.8,84.9
4.9,68.8,81.6,62.3,5.2,67.1
5.4,66.8,73.0,57.5,7.6,76.7
6.6,86.1,62.3,70.3,6.4,72.6
6.1,75.0,76.3,63.2,5.1,86.3
1.1,54.9,80.9,54.1,7.2,55.3
3.0,99.4,73.7,66.7,7.6,73.5
7.5,72.8,55.5,54.2,7.2,64.9
5.2,95.9,65.3,54.2,6.9,65.9
4.3,93.3,82.2,86.5,6.6,87.3
2.5,66.0,47.3,54.5,10.0,46.1
3.1,90.4,36.6,59.2,5.6,46.1
1.1,70.2,90.6,75.5,8.0,74.9
5.3,55.6,75.7,43.8,7.0,67.5
4.2,72.9,77.1,77.9,6.0,66.7
3.4,82.8,51.8,47.3,6.9,56.6
5.4,72.4,79.1,60.3,5.3,72.4
6.3,74.3,72.1,64.5,6.3,69.1
10.1,91.7,44.2,63.3,6.9,70.0
2.2,79.3,89.4,82.4,5.1,66.0
8.1,67.9,70.4,67.9,7.6,85.7
7.6,86.4,62.1,58.3,5.8,76.8
3.8,80.4,62.3,56.7,5.3,54.5
5.9,47.7,37.8,40.5,5.7,47.4
4.5,83.1,76.9,67.0,9.6,74.0
5.9,82.7,71.9,72.3,4.6,78.2
8.8,78.2,65.1,67.0,7.5,76.8
6.8,88.7,87.2,79.9,6.1,86.7
6.6,69.9,47.2,30.0,6.6,51.6
4.6,82.0,59.0,59.0,7.7,61.2
2.2,59.2,55.2,49.3,7.7,55.4
5.0,82.9,63.8,62.2,6.2,71.0
8.2,100.0,69.0,61.9,5.4,80.8
2.1,66.1,74.5,51.9,7.7,64.7
3.2,68.9,62.8,60.5,7.7,52.7
5.8,69.5,54.8,49.7,6.7,53.9
3.3,79.6,93.3,80.8,7.5,84.1
3.8,65.2,100.0,70.9,6.5,83.5
4.6,83.1,70.1,75.7,6.0,73.4
2.5,88.2,56.6,66.2,7.0,51.4
3.4,84.4,90.1,78.0,7.6,76.3
7.0,56.8,46.3,43.0,7.4,56.8
2.6,89.9,63.0,68.9,7.6,75.7
2.0,89.2,57.6,62.1,6.1,62.8
4.1,88.0,50.6,56.7,8.9,67.7
7.1,82.5,63.8,69.1,6.6,76.0
5.1,80.6,55.0,66.8,6.9,65.9
4.5,90.4,68.2,55.1,5.4,62.0
5.6,100.0,68.4,59.2,6.8,78.3
1.7,66.6,58.7,47.7,7.6,50.1
6.6,90.9,62.4,50.0,7.9,73.8
6.3,77.0,64.5,59.2,8.9,71.6
4.6,76.4,80.1,73.0,7.6,77.8
7.7,59.6,65.8,55.9,7.3,69.4
3.0,74.6,80.4,63.6,6.5,69.7
8.0,66.0,76.8,72.8,6.2,84.8
5.8,72.4,76.6,66.4,8.2,70.4
4.8,64.8,88.8,72.8,8.1,72.6
5.5,72.6,51.2,60.5,5.7,61.1
5.3,73.1,60.9,55.8,7.9,71.0
8.2,79.2,94.4,93.2,7.8,100.0
3.1,58.6,64.1,51.3,5.7,48.6
3.8,60.7,30.0,52.7,7.6,40.4
7.8,82.3,65.0,53.5,5.7,65.4
4.2,68.4,70.0,64.7,4.1,61.0
7.5,90.9,30.0,39.1,6.8,58.7
9.2,80.7,88.0,82.5,7.3,95.2
4.6,85.3,57.3,54.0,6.9,60.2
7.0,94.9,72.9,71.1,10.0,87.4
3.0,74.3,64.6,53.9,7.5,56.1
7.2,71.1,48.7,57.1,7.2,70.0
5.9,88.5,51.9,50.4,7.5,63.1
6.5,84.1,54.0,69.2,6.5,66.6
4.1,75.8,84.3,62.3,8.1,77.6
1.8,94.7,65.8,54.1,7.4,65.4
6.6,75.5,60.2,64.6,7.4,76.9
1.0,78.4,54.0,49.6,6.3,47.0
4.8,78.3,85.9,71.8,5.1,82.3
7.6,66.8,90.0,68.6,6.4,85.3
5.9,78.9,85.8,61.4,7.3,77.2
9.8,94.8,75.4,69.6,6.5,86.0
7.8,83.3,72.3,75.7,7.4,78.0
4.1,78.4,49.8,60.0,6.7,53.6
5.6,76.1,64.3,61.2,7.5,73.5
5.4,82.0,57.7,66.1,5.8,68.6
2.0,87.0,40.6,40.6,7.2,38.9
3.4,85.3,83.9,69.9,6.2,67.0
4.3,74.0,57.6,58.3,5.2,53.4
1.0,81.9,85.9,71.7,6.8,66.4
5.6,83.8,81.2,68.6,8.8,79.9
5.0,65.9,76.4,53.9,5.2,71.8
1.8,80.0,77.2,50.8,7.1,60.1
6.4,52.1,58.8,56.9,8.0,70.1
7.1,83.8,95.9,80.6,9.8,88.6
6.0,85.9,68.6,71.4,6.4,73.4
4.8,87.0,72.5,63.1,6.2,75.2
6.8,73.3,58.3,49.7,5.6,67.2
7.0,81.7,54.0,55.2,8.4,66.1
6.2,95.1,75.2,77.0,6.0,86.0
3.7,95.0,71.3,66.1,6.6,74.6
6.1,77.6,56.2,61.7,4.8,60.5
8.1,79.7,46.4,42.4,8.1,64.4
4.2,91.3,49.0,53.5,8.4,62.6
10.1,60.0,85.9,66.7,8.0,86.4
4.3,74.1,58.8,65.7,5.1,68.4
5.6,94.0,62.9,64.8,7.7,68.7
4.0,89.7,89.8,90.8,5.0,84.8
6.0,82.4,51.2,43.0,7.1,53.9
1.7,59.9,57.1,52.4,7.2,49.6
4.3,77.4,56.5,56.9,7.4,55.6
3.1,70.9,92.3,78.5,7.6,77.4
5.8,82.0,97.9,72.8,7.0,81.5
7.7,68.3,79.3,79.2,4.6,84.7
6.9,65.7,79.8,65.4,7.6,79.9
0.5,53.2,59.3,42.2,7.1,47.9
10.0,92.7,97.2,81.5,5.9,100.0
6.1,73.2,72.0,60.4,5.1,75.4
3.8,79.9,80.8,91.7,8.8,81.5
5.8,78.0,66.4,69.4,8.5,73.9
5.9,65.2,64.0,56.9,7.8,75.6
4.0,62.9,92.9,70.9,6.2,74.3
5.9,65.9,76.1,70.9,4.0,77.3
4.2,69.3,89.8,79.7,7.9,82.9
4.6,82.4,71.8,41.8,7.4,63.2
4.0,68.5,55.3,57.7,6.6,50.7
2.3,99.0,59.2,62.5,8.3,58.5
5.8,90.3,69.5,55.3,8.0,78.4
6.8,87.7,58.6,66.2,7.2,79.9
6.6,76.6,51.4,70.4,7.0,67.2
7.3,96.2,86.0,80.8,7.1,92.4
6.2,75.4,59.8,65.5,7.8,72.6
4.3,77.6,70.1,77.4,6.0,71.0
7.3,80.0,72.4,58.2,7.5,81.7
2.5,86.4,59.2,44.3,5.9,55.5
3.5,85.6,89.8,81.0,8.6,83.8
3.4,72.3,51.2,49.3,7.6,49.7
7.9,71.6,71.9,51.5,6.2,69.2
7.6,85.7,71.7,65.2,7.1,65.5
6.6,86.6,67.2,69.4,6.0,80.6
7.9,73.3,48.5,48.8,8.8,63.8
3.6,59.0,81.1,58.1,8.9,66.7
6.3,75.5,79.2,65.6,7.8,69.9
5.2,85.5,57.9,58.1,8.9,64.0
7.4,99.7,78.6,57.7,7.2,80.1
5.2,63.6,73.6,60.2,7.9,65.9
4.7,72.9,48.8,39.3,8.5,55.0
6.7,73.3,55.2,59.0,7.0,65.9
7.4,94.3,85.1,62.9,7.1,80.6
4.0,77.6,72.6,72.4,8.1,66.1
5.4,67.1,59.5,51.2,7.8,55.8
3.2,84.7,55.1,52.1,6.1,64.0
0.5,73.1,60.3,58.8,4.4,55.7
5.9,63.3,61.3,47.6,6.8,57.3
6.8,67.3,55.3,54.5,4.5,51.9
6.1,98.8,41.9,46.9,5.8,58.8
1.2,82.6,85.1,68.0,6.0,68.7
4.7,79.3,82.6,73.5,6.3,78.8
0.6,75.0,48.9,41.5,8.0,46.7
8.5,81.5,70.0,53.8,8.2,80.7
3.1,81.4,54.5,57.3,7.6,52.4
8.3,81.5,64.1,60.4,7.8,77.9
7.6,79.4,62.8,60.7,7.8,77.6
3.5,88.4,61.6,63.6,4.0,58.0
3.0,78.3,98.0,78.9,7.0,83.6
6.3,66.3,61.4,60.2,4.8,61.5
3.6,70.7,55.9,54.2,7.6,65.5
5.7,54.3,56.6,33.6,4.5,44.8
4.4,100.0,83.7,62.1,6.8,84.1
1.6,88.4,43.2,66.3,7.7,44.3
0.6,68.0,56.6,53.1,5.7,54.4
6.0,74.6,89.7,80.6,8.2,81.8
4.3,70.4,71.7,59.3,7.6,68.0
4.3,96.5,70.9,67.7,7.5,66.6
7.0,61.0,100.0,71.6,7.8,83.0
8.1,79.4,71.7,84.0,6.6,88.0
4.9,76.7,57.4,57.8,7.2,66.9
4.8,87.9,63.8,57.8,7.0,68.2
6.6,76.8,51.0,39.0,7.0,62.1
2.5,56.9,86.8,82.8,6.2,76.1
6.0,75.0,76.6,64.6,5.5,70.9
6.7,66.3,84.9,74.2,6.6,75.3
7.0,79.0,86.2,79.0,6.5,86.6
1.2,95.2,61.8,59.1,6.1,55.1
3.8,57.1,53.8,54.2,8.0,55.4
3.6,68.4,67.2,54.2,5.6,61.9
5.7,71.4,54.9,45.1,6.8,55.5
6.6,73.4,70.5,71.4,8.4,80.1
8.8,86.9,85.0,72.2,8.1,95.2
4.4,75.9,65.5,64.1,8.5,70.8
4.4,83.0,70.2,67.6,6.3,68.1
8.0,70.5,66.6,64.4,7.9,79.4
6.2,80.8,80.0,56.7,5.7,77.9
8.3,87.3,58.0,54.0,6.7,75.0
6.1,69.2,35.1,39.0,6.8,55.6
3.0,87.4,75.1,61.5,6.3,69.5
2.6,78.6,82.8,73.6,6.6,69.5
2.1,90.5,74.7,78.2,6.4,65.4
7.0,75.6,58.4,66.8,5.8,73.9
8.1,82.6,51.0,51.0,8.0,69.4
9.6,77.5,75.4,68.2,6.8,93.0
7.4,76.8,70.1,66.3,7.2,67.9
8.1,81.1,66.1,66.6,7.2,82.0
4.2,84.4,95.3,71.5,7.1,82.3
3.0,63.0,53.8,64.9,7.1,53.0
7.4,95.2,94.6,88.2,6.6,93.9
6.4,55.7,68.5,64.2,8.7,74.5
5.7,69.8,40.5,54.4,7.9,57.5
6.4,76.9,65.3,64.4,7.0,66.3
6.2,82.9,82.4,62.8,6.5,80.2
8.3,96.9,62.5,62.5,6.9,81.7
8.3,55.7,45.9,31.0,7.5,55.8
6.7,71.9,65.5,62.3,8.8,77.6
7.4,52.5,55.1,47.1,5.4,57.1
6.6,78.4,75.4,65.7,7.8,68.1
4.5,81.3,79.6,78.7,8.4,80.1
7.2,97.1,52.2,54.3,5.2,67.8
2.4,79.4,57.4,54.4,6.8,56.5
7.8,90.5,79.3,71.4,5.7,90.0
2.9,85.0,55.1,41.8,7.5,45.2
6.1,72.8,51.8,49.6,6.6,58.2
3.6,61.1,50.3,30.0,6.8,40.9
6.7,81.3,73.3,61.0,6.5,70.2
5.4,60.1,72.6,66.8,7.9,70.2
2.0,93.5,57.7,63.7,7.3,63.0
6.4,76.1,68.1,56.7,7.3,72.4
4.2,92.3,90.9,78.4,7.2,81.7
7.4,72.2,53.4,43.8,7.7,62.3
5.5,81.2,38.7,46.6,6.7,56.7
6.4,80.5,74.8,89.7,9.0,88.1
3.4,77.5,66.3,75.6,5.5,63.1
4.2,72.8,57.3,55.1,4.9,53.9
4.5,82.7,77.8,69.7,4.8,65.1
7.4,66.9,80.6,58.2,4.5,73.4
9.2,63.5,34.9,33.7,7.8,46.8
3.7,92.9,58.2,63.1,7.7,73.9
7.9,86.7,100.0,77.5,8.4,94.8
0.7,78.8,76.8,74.2,5.7,68.7
2.9,98.0,78.1,85.0,7.9,87.0
3.4,74.8,85.6,73.4,7.1,76.3
2.5,93.9,68.3,66.9,7.2,66.5
2.0,80.1,80.0,55.6,7.8,60.4
6.4,65.7,78.8,70.7,6.1,74.1
5.0,100.0,76.1,62.7,10.0,87.4
6.3,89.9,63.2,58.9,8.6,74.6
7.0,76.5,70.6,70.6,6.4,76.6
6.1,86.7,59.2,67.5,5.7,75.1
6.9,73.2,68.2,57.1,6.9,74.6
5.3,87.9,50.5,51.5,7.2,60.0
2.9,49.3,56.1,42.6,8.3,49.3
7.8,65.8,63.8,47.0,5.6,63.0
4.2,89.8,53.8,52.0,7.3,57.5
3.4,75.0,60.4,44.1,5.2,53.1
5.1,80.5,65.5,66.6,7.5,72.5
3.5,61.8,74.0,64.3,6.9,59.3
4.6,100.0,82.2,79.7,9.3,86.0
6.3,92.3,61.0,54.0,5.1,66.0
6.3,75.6,88.0,62.7,8.6,79.0
3.5,73.1,82.1,68.9,5.0,68.6
4.4,90.4,75.6,69.7,5.4,63.2
7.9,100.0,70.3,67.5,5.0,77.7
6.6,89.4,72.8,65.1,7.3,73.6
10.1,100.0,85.8,90.9,5.6,99.5
8.1,66.9,86.4,72.7,5.4,74.2
8.0,68.2,88.0,86.2,7.2,91.3
2.4,63.7,68.6,68.8,7.5,65.7
7.2,83.3,76.3,81.4,7.0,83.8
5.4,80.1,88.2,64.9,6.8,82.7
4.3,76.2,58.6,61.0,9.2,61.7
5.9,87.7,63.2,58.2,7.2,63.0
7.6,92.8,68.2,52.4,8.0,77.2
6.6,59.7,81.5,76.7,7.2,82.7
3.6,70.8,81.7,65.3,5.7,63.8
7.1,87.8,64.5,54.0,7.7,71.1
4.1,72.4,45.4,44.8,6.2,48.2
6.0,68.4,71.7,55.2,6.9,82.2
4.8,90.2,54.2,51.8,7.4,62.9
5.0,62.5,45.7,44.0,4.7,39.6
7.2,74.4,49.0,64.4,5.1,53.6
3.2,81.9,72.9,60.2,8.1,71.1
9.8,71.1,88.4,84.7,6.2,100.0
1.5,87.4,68.6,71.4,6.3,62.2
4.2,71.2,71.2,65.1,7.2,66.3
6.3,94.9,85.7,81.8,6.5,90.4
6.8,76.5,44.8,48.9,7.5,55.6
5.3,86.1,75.8,78.5,6.9,67.5
5.4,87.0,67.8,68.6,7.2,78.0
6.4,70.5,76.5,51.4,6.2,68.8
5.0,53.4,60.7,54.1,7.2,63.3
8.6,82.3,55.7,62.5,8.3,71.1
7.3,78.9,70.1,61.0,6.3,75.5
7.4,84.7,92.7,78.2,8.1,97.2
3.4,75.3,80.9,63.4,6.9,75.3
5.3,72.8,60.4,45.4,7.9,62.6
4.8,100.0,47.9,43.9,7.2,59.5
3.3,60.3,42.8,31.3,7.0,43.8
6.3,86.8,87.7,80.3,7.4,90.4
4.3,71.1,53.7,32.4,8.5,47.0
6.9,74.0,63.1,52.9,7.3,62.8
3.1,74.2,87.8,65.7,7.6,64.6
9.3,68.4,43.8,43.9,6.6,64.9
3.5,84.9,90.4,61.1,8.9,76.9
6.0,94.7,64.2,67.2,7.8,78.6
7.2,83.6,50.8,43.7,7.1,64.7
4.2,79.2,64.3,69.2,6.9,62.3
7.4,66.2,57.2,48.0,8.2,64.6
2.8,84.2,74.6,66.3,6.3,65.8
8.7,100.0,58.3,62.1,4.9,73.3
5.5,73.4,39.3,46.9,7.1,55.8
4.2,73.5,64.7,59.3,8.4,76.2
4.8,71.3,47.7,45.6,8.9,60.0
7.3,72.1,71.1,64.9,6.9,75.5
4.2,45.1,50.2,47.6,7.1,53.7
3.9,82.9,60.7,53.0,7.6,69.4
5.0,67.9,70.7,64.3,6.7,62.0
2.9,58.7,64.8,64.8,7.6,64.7
9.5,87.0,71.8,71.9,6.9,89.9
4.3,65.0,78.2,71.7,8.2,78.2
7.3,73.9,50.6,52.7,7.9,67.8
6.0,95.6,67.0,58.3,8.0,73.4
3.3,61.1,30.0,30.3,6.8,43.7
5.5,59.6,71.7,61.9,9.3,71.9
7.2,81.2,63.5,67.8,7.6,73.0
5.1,91.8,53.2,79.5,7.3,71.6
8.1,59.1,72.7,67.6,6.1,80.2
7.7,82.9,85.6,63.4,6.9,85.9
7.5,85.0,60.9,53.6,7.1,73.0
4.5,53.3,53.8,66.1,6.1,56.2
3.1,87.6,70.5,64.0,6.6,64.0
4.2,88.5,48.0,53.9,6.8,53.2
5.9,74.3,58.1,47.8,7.1,55.8
6.7,93.0,86.3,88.2,4.9,96.2
0.7,91.6,68.9,69.8,6.8,61.5
5.5,79.2,39.8,40.5,6.5,35.4
5.8,72.6,41.0,37.7,7.0,52.5
4.9,66.3,70.4,62.8,8.2,70.4
8.3,77.5,80.9,69.2,9.5,79.3
6.4,84.8,43.7,56.9,7.8,57.9
8.4,74.1,74.7,69.0,5.5,76.3
5.0,51.6,88.0,64.2,6.6,69.9
7.6,93.2,96.3,76.9,7.7,100.0
9.1,80.3,73.0,63.9,7.6,82.7
8.4,73.4,75.6,60.5,8.2,79.2
3.1,88.3,36.0,45.8,6.9,51.4
4.9,96.3,99.5,83.9,6.6,94.6
4.7,44.4,59.4,41.6,9.1,46.3
6.6,83.2,54.0,60.5,7.1,64.2
7.0,60.9,64.2,52.6,5.8,66.6
3.7,84.0,90.7,69.1,8.8,76.8
5.6,79.5,100.0,77.1,5.2,97.1
1.1,85.6,69.9,66.8,4.0,59.7
8.7,72.0,83.0,69.3,7.9,83.7
4.4,55.5,68.6,60.0,8.1,58.5
5.6,72.6,52.4,59.2,7.5,65.7
4.8,82.9,90.2,85.8,5.4,81.3
8.0,90.2,58.7,62.1,6.9,76.2
0.5,63.9,91.0,62.5,6.7,59.9
5.5,90.3,87.5,73.5,6.4,84.5
5.3,70.2,77.2,57.0,8.7,70.0
4.5,82.3,95.4,91.6,5.7,86.1
9.3,71.9,100.0,93.9,7.4,98.9
3.5,80.2,65.4,66.2,8.4,71.1
7.2,88.7,55.9,64.8,7.5,69.8
6.3,63.3,40.0,44.8,8.5,52.3
8.3,69.8,100.0,80.4,7.7,95.9
4.0,80.2,61.4,46.0,7.5,67.2
3.9,100.0,85.0,76.2,7.4,86.4
7.9,67.6,56.9,46.1,7.7,69.2
6.4,100.0,91.1,82.4,6.5,85.4
2.1,100.0,57.5,61.1,5.4,55.8
4.3,76.8,50.1,67.3,8.1,65.9
6.4,74.4,64.9,66.6,8.4,67.5
7.3,69.7,60.0,57.7,7.3,68.8
4.0,77.2,76.9,64.5,6.3,65.4
0.5,61.1,67.2,70.6,5.1,49.2
6.7,77.1,77.4,66.6,7.1,86.3
2.8,96.0,63.6,66.6,5.4,67.3
1.1,70.7,58.0,54.9,5.2,53.2
0.5,75.1,59.2,53.1,7.0,53.5
7.3,57.6,98.7,74.0,6.1,86.8
5.8,82.5,71.4,49.2,7.4,67.4
5.0,81.2,38.2,33.9,6.8,46.0
8.6,78.8,60.2,60.6,6.3,72.6
6.9,75.4,69.5,74.6,5.0,83.0
9.1,74.5,95.7,79.0,6.0,89.2
2.4,84.0,83.4,66.1,6.0,68.1
